-3.1963735,1.5734904,5.142106,0.69671315,-2.9175677,3.7281697,0.26624003,-3.0558882,-6.7536187,-4.826226,-4.959744,-1.9914135,-0.5422826,-3.2459369,-4.1407456,-5.457468,-5.9007487,-1.5269593,-15.960631,-4.14657
0.77712363,0.0073533193,-0.21794115,-0.26655754,-0.46178705,0.75058484,-1.1898186,0.3126566,-0.15735067,3.831127,-0.4442567,0.1604041,-1.5644637,-0.46564782,-1.2370021,7.1324687,-1.6119666,1.1373404,-2.007999,-2.5465026
0.03995627,0.64692926,1.9693632,0.9001772,0.011399004,-0.22718275,0.89869165,0.31485432,1.0233866,0.9601848,1.0884235,0.83794874,0.43779463,1.1235908,-1.0226884,0.78279215,-2.848135,-1.3802243,-1.4556296,-0.607973
-0.5287373,0.36886665,-0.40045154,-1.4308951,1.1125935,-2.2809072,3.719157,4.265226,0.45862874,-0.7822323,-0.3313464,0.90130985,-1.0996374,-2.2943673,-2.232499,4.6925664,-5.1853795,-0.13546365,-4.532772,3.4365177
-0.7376424,-0.44810867,1.5541086,0.42274237,-1.2510667,-0.1944494,2.8100102,-1.305771,0.104604766,0.23219013,-0.88326097,-1.5850964,-0.47795483,-0.12138989,-2.6748235,0.88637793,-1.0296113,0.05714713,-1.8244992,0.90666366
-1.8504816,-2.3132787,-0.57804954,0.26059106,-0.71919334,0.3608136,-2.2142124,-3.0285194,-5.6654005,-2.4064827,-3.249811,-1.4169786,-1.1920506,-3.6906557,-2.9757648,0.6017522,-4.1392264,-0.11736971,-4.367473,-3.4652169
0.67577195,0.7133983,-0.80248594,-1.4578273,0.38472393,-3.2060342,0.16183418,2.9982135,2.537201,0.5306009,-1.1177493,0.55412364,0.8492039,-1.5362793,-1.1783459,-0.13452788,-4.7315364,-0.13611887,-4.6248665,-3.6728785
0.31477195,0.15935032,0.5655576,3.612111,-0.426029,-0.17885067,-0.66147614,-0.35073546,-1.6356758,-0.36844513,-2.4390395,-0.5289913,0.037836786,1.9413316,-2.4763005,3.3675554,-1.8873818,-0.33973294,0.3058342,0.31723464
0.15666227,1.5410682,-0.40440437,-0.8905974,6.3815084,-1.519123,2.5528805,0.015102954,-6.089689,5.247682,0.6566856,-3.8715296,-0.729864,1.9931686,-3.8258698,-1.0491824,-6.891423,0.24841261,-7.2135024,-4.871754
-0.8712834,0.032147717,-0.21446742,-2.516181,-4.78001,-3.9664977,-1.2917806,2.4299026,4.0034213,1.5499859,0.47095025,0.15013486,-0.53386194,-2.8399708,-5.5620217,-1.7426425,-4.156018,-1.318575,-5.7051654,0.49268776
